category,sub_category,title,price,description,brand,sku,dimensions,image_url
Rugs,Area Rugs,Emerald Green Handwoven Rug with Red Accent Detailing – Modern Minimalist Design,"1,135 EGP","Add a touch of modern artistry to your space with this stunning Emerald Green Handwoven Rug. This rug showcases a minimalist design with red accent knots, adding texture and visual interest. This rug is made from high-quality, cotton to ensure longevity while enhancing your home’s decor with a unique, contemporary flair. Perfect for living rooms, bedrooms, or office spaces, it brings a sophisticated and modern look to any area.",Kiliim,KiKiBe10678,On Selection,https://dkq2tfmdsh9ss.cloudfront.net/products/UZk6ZrCIU00TfTQLZRG0PpaP8hHnaFhsD7LpJbNK.jpg
Rugs,Area Rugs,Emir's Path - Handmade Rug,"48,000 EGP",,Noul,NoArEm31598,182 x 265 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/KHfpglpPlseLBL73mibSs8CsZJEgzMpiyL9Ra9OT.jpg
Rugs,Area Rugs,Epoch - Handmade Wool Kilim Rug,"3,900 EGP","Epoch beautiful kilim rug is handwoven from 100% Egyptian wool, providing a soft touch and showcasing timeless craftsmanship. Its earthy colors and subtle striped design create a warm, organic aesthetic that complements both modern and bohemian-inspired spaces. You can place it in living rooms, bedrooms, or beneath a reading chair to introduce texture, warmth, and a touch of artisanal charm.",Noul,NoKiEp30532,150 x 200 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/24Z7l6X4TxOODOezttKRQSSQjoTj3BDBiIAwYeeq.jpg
Rugs,Area Rugs,Ethereal Strokes - Hand Tufted rug,"14,720 EGP","This hand-tufted rug showcases a modern abstract design with a beige background adorned by interconnected black and gray geometric shapes. Its soft and plush texture adds comfort, making it a refined and artistic addition to contemporary spaces.",Noul,NoTuEt28758,160x230,https://dkq2tfmdsh9ss.cloudfront.net/products/tS05Z5KNLyaFa36NfQ2uTdlIchrNi0EjyVSB7tZZ.jpg
Rugs,Area Rugs,Ethereal Strokes - Hand Tufted rug,"22,400 EGP","This beige hand-tufted rug features bold, abstract black line patterns, forming unique shapes resembling bottles and organic geometric designs. The minimalist style and clean aesthetic make it an elegant and modern choice for interiors.",Noul,NoTuEt28766,200x280,https://dkq2tfmdsh9ss.cloudfront.net/products/OGdOMapfpeO01Stvpi645RULWjG6WUYXdLWXQRzT.jpg
Rugs,Area Rugs,Fablewool Rug - Handmade Wool Kilim,"3,255 EGP","Fablewool handmade wool kilim rug showcases a striking geometric pattern of interlocking diamonds in beige, light blue, and dark blue. The symmetrical arrangement creates a visually dynamic and modern aesthetic while maintaining an artisanal charm.",Noul,NoKiFa29071,155 x 210 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/YXYTMGFOnUAKC4AlKvhJ4n6XHLPDXzqojuo8EEnj.jpg
Rugs,Area Rugs,Fannie Turkish Bamboo Silk Rug,"34,800 EGP","Fannie Turkish bamboo silk rug features an abstract design with a blend of beige and gray tones. Made from luxurious bamboo silk, the rug has a soft and smooth texture, perfect for adding a touch of sophistication to any room.",Noul,NoWoTu27114,200 x 290 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/S7xV65ZkHqbdJR4VIhJLW0SnO9hNCLs53oDhtRi9.jpg
Rugs,Area Rugs,Fauna Handwoven Cotton Kilim Rug – Intricate Floral Design,"4,995 EGP","Add a touch of charm and cultural richness to your home with this Handwoven Cotton Kilim Rug. Featuring an intricate floral motif in warm, earthy tones, this rug is made from 100% cotton on a cotton base, ensuring breathability and durability. Its artistic craftsmanship and delicate patterns make it ideal for bohemian, rustic, or vintage-inspired interiors. Lightweight and versatile, this kilim rug brings elegance and character to any room or space.",Kiliim,KiKiFa21897,On selection,https://dkq2tfmdsh9ss.cloudfront.net/products/L670xaWdLnFxAA1hSrRZv5YGrRfWOVXyrJ3ENiAr.jpg
Rugs,Area Rugs,Ffion Turkish Bamboo Silk Rug,"34,800 EGP","Ffion Turkish bamboo silk rug features a marble-like pattern with a gray background. The design includes black, white, and gold veining that mimics the appearance of natural marble. The abstract and irregular pattern gives the rug a modern and sophisticated look. The edges are straight, and the contrast between the dark and light colors and metallic gold accents makes this rug visually striking.",Noul,NoWoTu27117,200 x 290 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/70TUQ0cSWD3XBOL3vXexvV1J3udyNuIwPzG77Q3l.jpg
Rugs,Area Rugs,Fields Cotton Kilim Carpet,"4,500 EGP","Inspired by the scene of wheat vast fields, depicting the sun rays reflecting on the wheat variant lengths giving it gold and white shades, while all the surroundings seem to be shadows; only to empty the scene for the wheat spikes to shine and glow. The wheat field has poetry; it is like a memory of something one has once seen. We can only make our pictures speak.",Kufuf,KuArFi30222,150 x 200 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/ZfnAKQPc60oasfxxA0PHZtxyF83J4VbQoWFUvB03.jpg
Rugs,Area Rugs,Fields Cotton Rug,"1,575 EGP",,Kufuf,KuArFi32929,W 70 × L 150 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/1oCr4DyS6rKIbHHyC5Sj4OUyOIiyAKuW44iL7SCx.jpg
Rugs,Area Rugs,Fields Grey Cotton Kilim Carpet,"4,500 EGP",,Kufuf,KuArFi32930,W 150 × L 200 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/nKxvh5MfZs3LWJQEZbhQK1hqo2EX28u3wEF8Aqcq.jpg
Rugs,Area Rugs,Flintloom Rug - Handmade Cotton Kilim,"4,095 EGP","Flintloom handmade cotton kilim rug showcases a balanced geometric pattern with triangles and lines, woven in a soft beige tone. The subtle texture enhances its artisanal charm, making it both elegant and timeless.",Noul,NoKiFl29046,150 x 195 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/QChSAvN6UF9K5MpQb3xuQw2WI6fGo0QJQPGgPNRQ.jpg
Rugs,Area Rugs,Flock Handwoven Cotton Kilim Rug – Flock Motif Design,"4,995 EGP","Infuse your home with timeless elegance with this Handwoven Cotton Kilim Rug. Adorned with a graceful flock motif inspired by the beauty of birds, this rug combines artisanal craftsmanship with a 100% cotton construction for superior comfort and durability. Lightweight yet robust, it is ideal for enhancing spaces with a bohemian, rustic, or nature-inspired theme. Whether for your living room, bedroom, or a cozy nook, this rug adds charm and character to any interior.",Kiliim,KiKiFl21376,150x200cm,https://dkq2tfmdsh9ss.cloudfront.net/products/DkNGAtBhipC1cSQBNQL8Gz4NQTm6YqoHKfSvh02x.jpg
Rugs,Area Rugs,Flow Brown Multicolor Kilim Rug,"9,940 EGP", ,Kahhal Looms,KaArMu28411,On Selection,https://dkq2tfmdsh9ss.cloudfront.net/products/gNeH5kYGykssEDlmsX8iLN1nEaBmrUSdhkNlPQIu.jpg
Rugs,Area Rugs,Fluke Handmade Kilim Rug,"4,620 EGP", ,Shopseif,ShArBL29305,On selection,https://dkq2tfmdsh9ss.cloudfront.net/products/gpfAkMrioBDhb4Cr0JUvB5LRG8LxqwTmkZNudw4q.png
Rugs,Area Rugs,Fluke Rug - Beautiful Blend of Wool and Viscose with a Seashell-Inspired Design,"14,840 EGP","Introducing Fluke rug, drawing inspiration from the whimsical journey of a seashell. This design pays homage to the seashell’s odyssey from the ocean depths to the shoreline, and finally into your home. The ink-blot pattern marries fashion and texture, evoking a sensory experience while maintaining approachable versatility.  Key Features:  Nature-inspired design: the flowing, ripple-like pattern captures the essence of coastal beauty and promotes a calming atmosphere.  Premium material blend: crafted from soft natural wool and luxurious silky viscose, offering a plush texture and a subtle shine.  Soft neutral palette: the gentle hues make it versatile for styling in bedrooms, living rooms, or cozy reading nooks.  Style Tip:  Combine with linen curtains and rattan details to enhance its coastal appeal.  Care Instructions:  Gently vacuum using suction only.  Immediately blot any stains with a clean cloth.  Keep away from excessive moisture.",Shopseif,ShArFL29278,On selection,https://dkq2tfmdsh9ss.cloudfront.net/products/AgZSkrKuAQIuN82ydMTEZhBDYE63bBniTAkDt8VB.jpg
Rugs,Area Rugs,Folkloom - Handmade Cotton Kilim Rug,"2,380 EGP","Transform your home with a fresh, coastal feel using Folkloom handwoven Egyptian cotton kilim rug. Crafted from 100% premium Egyptian cotton, it features a soft texture and stylish blue-toned stripes that add charm and comfort to any room. Its lightweight and breathable design makes it ideal for relaxed, modern spaces. Perfect for bedrooms, summer homes, or kids’ rooms—layer it over hardwood or tiles to create a light, airy atmosphere.",Noul,NoKiFo30527,100 x 170 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/3uhuq3xkxcqUyEop2oKF9a3sCkfHNynIKz1l36YV.jpg
Rugs,Area Rugs,Forest Whisper - Bamboo Silk,"22,080 EGP","This bamboo silk rug is an embodiment of vintage sophistication with its intricate, faded pattern. The center features a graceful scalloped design in muted beige and light brown tones, framed by a distressed dark green border. This juxtaposition of soft and bold colors creates a timeless elegance. The distressed finish adds character and depth, making this rug perfect for enhancing spaces with a blend of classical and contemporary charm.",Noul,NoArFo28890,160 x 230,https://dkq2tfmdsh9ss.cloudfront.net/products/3uwOC4UATm6ZDxqMhRqI9oMeNdI9XlCJF8thEY0L.jpg
Rugs,Area Rugs,Fractal Rug - Wool and Viscose with a Natural Design,"14,840 EGP","Introducing the Fractal Rug, inspired by the perpetual patterns found in nature. Born from a continuous, artful feedback loop, this unique design mirrors the beauty of nature's ongoing conversation. With seven fashionable options to choose from, the Fractal Rug ensures your space embodies the timeless elegance of natural patterns.  Key Features:  Fractal-inspired pattern: this abstract geometric design combines boldness with a sense of balance.  High-quality materials: crafted from a mix of natural wool and silky viscose, it offers both durability and a soft touch, enhanced by a subtle sheen.  Rich color range: choose from seven elegant color options that complement any modern decor.  Perfect For:  Ideal for modern living rooms, home offices, or any area that could use a touch of visual interest.  Care instructions:  Vacuum using a non-rotating brush.  Spot clean with a gentle solution and a cloth.  Rotate the item occasionally to ensure even wear.",Shopseif,ShArFR29282,On selection,https://dkq2tfmdsh9ss.cloudfront.net/products/pYQkYvYtAIEtMZymVstCPBDJKeQmBmNFBC4LvH6b.jpg
Rugs,Area Rugs,Framed Modern Greige Rug,"44,198 EGP",Framed modern greige and off white rug by Egypt Rug Gallery.,Customized Products,CuKiFr2452,2 x 3 m,https://dkq2tfmdsh9ss.cloudfront.net/products/Zv0x2LWB0uPZ1use05XfidgI9VebuRrVexN7s6KU.jpg
Rugs,Area Rugs,Fray Handwoven Wool Rug – Chevron Minimalist Design,"2,205 EGP","Brighten your space with this bold and modern handwoven cotton rug, crafted from 100% premium cotton on a durable cotton base. Featuring an elegant design of white linear patterns over a striking red backdrop, this rug creates a contemporary statement in any room.",Kiliim,KiKiFr385,On Selection,https://dkq2tfmdsh9ss.cloudfront.net/products/fNtapIBIt1heYWgZyqpwW7OBo7sRLPJaXEUD8BFk.png
Rugs,Area Rugs,Frilled Diamonds Handwoven Wool Rug – Zigzag Modern Design,"3,200 EGP","Add contemporary flair to your home with this Handwoven Wool Rug. Featuring a bold zigzag design in neutral tones, this rug is skillfully crafted from premium 100% wool on a durable cotton base. Its sleek and striking pattern makes it a versatile addition to modern, Scandinavian, or minimalist interiors. Lightweight yet robust, this rug is perfect for enhancing your space while offering lasting comfort and warmth.",Kiliim,KiKiFr4802,On Selection,https://dkq2tfmdsh9ss.cloudfront.net/products/5x1eqnb5o7w8C2uxhDAfYoG7lKTHIX1hAn76sZqg.png
Rugs,Area Rugs,Fusion Rug,"24,000 EGP","Fusion rug features a dramatic and abstract design reminiscent of an explosion or eruption. The pattern is composed of sharp, angular shapes and lines in shades of gray, black and white. The overall effect is dynamic and energetic, creating a strong visual impact. The rug is likely made from a blend of wool, cotton, viscose, and acrylic fibers, offering a soft and luxurious texture.",Noul,NoTuFu26753,160 x 230 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/uIUnc8gTRWqYVIMNSWwNjI05oMpCqYnAIGXQMt2h.webp
Rugs,Area Rugs,Fustat Handwoven Cotton Rug – Floral Heritage Design,"6,000 EGP","Elevate your home decor with the Fustat handwoven cotton rug, crafted from 100% premium cotton. Featuring an intricate floral heritage design in vibrant red and blue tones, this rug exudes elegance and warmth. Perfect for traditional, bohemian, or eclectic interiors, it combines durability with softness for both beauty and functionality. Its lightweight structure ensures easy placement and versatile use in any room.",Knana,KnKiFu19009,(100*140) cm  Weight: 1.5 kg,https://dkq2tfmdsh9ss.cloudfront.net/products/fsIs5m2e1TgDtxVAyf8Abc2lKzIerhJU1HcOVdse.webp
Rugs,Area Rugs,Geo Rug - Ray Rugs,"48,285 EGP","Material: Bamboo Silk A modern framed design that blends in perfectly Colors: Light grey, Off-white, Beige",Customized Products,CuTuGe12984,W 240 x L 340 cm,https://dkq2tfmdsh9ss.cloudfront.net/products/pkc4Ygk5Pmc0Adnus61u4E9UUp2yjBCIXAKGhmrV.png
Rugs,Area Rugs,Geometric Handwoven Wool Rug Cream & Yellow – 100% Pure Wool Design,"1,800 EGP","Add a bold and vibrant touch to your space with this Geometric Handwoven Wool Rug. Made entirely of 100% wool and crafted on a wool base, it exudes warmth and sophistication. Its striking geometric pattern brings a contemporary yet timeless charm to any room. Whether used in the living room, bedroom, or office, this handwoven masterpiece ensures comfort, durability, and elegance in every thread.",Kiliim,KiKiCr3640,On Selection,https://dkq2tfmdsh9ss.cloudfront.net/products/wxYAl5egqFbHUsPTjFTRfSb7DRMOuPnZHjSauuKe.png
